資料日期,證券代號,持股分級,人數,股數,佔集保庫存數比例%
20180413,1512,12,11,5503836,3.02
20180413,1512,13,8,5671314,3.11
20180413,1512,14,3,2759000,1.51
20180413,1512,15,12,56784789,31.23
20180413,1512,16,0,0,0.00
20180413,1512,17,22280,181802494,100.00
20180413,1513,1,18177,4941577,1.17
20180413,1513,2,14346,33261500,7.91
20180413,1513,3,3180,25282823,6.01
20180413,1513,4,885,11110034,2.64
20180413,1513,5,703,12886263,3.06
20180413,1513,6,517,13065938,3.11
20180413,1513,7,247,8897078,2.11
20180413,1513,8,190,8809612,2.09
20180413,1513,9,308,22335482,5.31
20180413,1513,10,137,19234931,4.57
20180413,1513,11,78,20886325,4.97
20180413,1513,12,21,10197848,2.42
20180413,1513,13,12,8435750,2.00
20180413,1513,14,9,8067567,1.92
20180413,1513,15,37,212587272,50.61
20180413,1513,16,0,0,0.00
20180413,1513,17,38847,420000000,100.00
20180413,1514,1,13288,598012,0.29
20180413,1514,2,7875,18067726,8.98
20180413,1514,3,1591,13726714,6.82
20180413,1514,4,358,4684270,2.32
20180413,1514,5,399,7672976,3.81
20180413,1514,6,259,6869400,3.41
20180413,1514,7,99,3641562,1.81
20180413,1514,8,88,4218390,2.09
20180413,1514,9,162,12310026,6.12
20180413,1514,10,60,8948695,4.45
20180413,1514,11,39,11102179,5.52
20180413,1514,12,22,10552408,5.24
20180413,1514,13,11,7690101,3.82
20180413,1514,14,6,5160375,2.56
20180413,1514,15,26,85824179,42.68
20180413,1514,16,0,0,0.00
20180413,1514,17,24283,201067013,100.00
20180413,1515,1,3002,939113,0.51
20180413,1515,2,5633,12241173,6.74
20180413,1515,3,1009,8010811,4.41
20180413,1515,4,285,3714406,2.04
20180413,1515,5,216,4011400,2.21
20180413,1515,6,171,4421524,2.43
20180413,1515,7,88,3200001,1.76
20180413,1515,8,62,2893763,1.59
20180413,1515,9,124,8975244,4.94
20180413,1515,10,59,7974282,4.39
20180413,1515,11,32,9114669,5.02
20180413,1515,12,17,8513854,4.69
20180413,1515,13,15,10421818,5.74
20180413,1515,14,4,3642370,2.00
20180413,1515,15,26,93399072,51.46
20180413,1515,16,0,0,0.00
20180413,1515,17,10743,181473500,100.00
20180413,1516,1,11503,920222,3.02
20180413,1516,2,1197,2384074,7.84
20180413,1516,3,172,1306348,4.29
20180413,1516,4,52,652788,2.14
20180413,1516,5,41,749654,2.46
20180413,1516,6,33,834964,2.74
20180413,1516,7,20,715636,2.35
20180413,1516,8,7,319622,1.05
20180413,1516,9,19,1402116,4.61
20180413,1516,10,12,1494412,4.91
20180413,1516,11,6,1864452,6.13
20180413,1516,12,4,2059777,6.77
20180413,1516,13,0,0,0.00
20180413,1516,14,2,1760763,5.79
20180413,1516,15,6,13925825,45.82
20180413,1516,16,0,0,0.00
20180413,1516,17,13074,30390653,100.00
20180413,1517,1,11033,702218,0.30
20180413,1517,2,8251,19669965,8.63
20180413,1517,3,1945,16044553,7.04
20180413,1517,4,554,7043127,3.09
20180413,1517,5,450,8447165,3.70
20180413,1517,6,328,8577812,3.76
20180413,1517,7,140,5141740,2.25
20180413,1517,8,107,5002968,2.19
20180413,1517,9,206,14887806,6.53
20180413,1517,10,96,13409755,5.88
20180413,1517,11,45,12859893,5.64
20180413,1517,12,16,7627243,3.34
20180413,1517,13,5,3483124,1.52
20180413,1517,14,3,2485051,1.09
20180413,1517,15,17,102442587,44.96
20180413,1517,16,0,0,0.00
20180413,1517,17,23196,227825007,100.00
20180413,1519,1,4461,813747,0.31
20180413,1519,2,6631,14169856,5.42
20180413,1519,3,1228,9478433,3.63
20180413,1519,4,423,5241302,2.00
20180413,1519,5,223,4188068,1.60
20180413,1519,6,206,5154369,1.97
20180413,1519,7,107,3791301,1.45
20180413,1519,8,65,3025633,1.15
20180413,1519,9,135,9788839,3.74
20180413,1519,10,65,9116719,3.49
20180413,1519,11,28,7874912,3.01
20180413,1519,12,13,6146993,2.35
20180413,1519,13,9,6141792,2.35
20180413,1519,14,6,5338071,2.04
20180413,1519,15,27,170788513,65.42
20180413,1519,16,0,0,0.00
20180413,1519,17,13627,261058548,100.00
20180413,1521,1,1486,100492,0.13
20180413,1521,2,3530,6744362,8.84
20180413,1521,3,328,2632550,3.45
20180413,1521,4,91,1176090,1.54
20180413,1521,5,60,1126600,1.47
20180413,1521,6,49,1247683,1.63
20180413,1521,7,24,839000,1.10
20180413,1521,8,15,706000,0.92
20180413,1521,9,16,1142000,1.49
20180413,1521,10,9,1188681,1.55
20180413,1521,11,8,2469382,3.23
20180413,1521,12,2,914000,1.19
20180413,1521,13,3,2209000,2.89
20180413,1521,14,3,2853000,3.74
20180413,1521,15,13,50881160,66.74
20180413,1521,16,0,0,0.00
20180413,1521,17,5637,76230000,100.00
20180413,1522,1,7568,1534921,0.49
20180413,1522,2,13877,31042339,9.92
20180413,1522,3,2404,19457467,6.21
20180413,1522,4,600,7629814,2.43
20180413,1522,5,439,8256944,2.63
20180413,1522,6,323,8413620,2.68
20180413,1522,7,140,4991924,1.59
20180413,1522,8,73,3380529,1.08
20180413,1522,9,181,12842522,4.10
20180413,1522,10,53,7085364,2.26
20180413,1522,11,42,11907335,3.80
20180413,1522,12,13,6582420,2.10
20180413,1522,13,5,3577177,1.14
20180413,1522,14,9,7855076,2.51
20180413,1522,15,33,178340429,56.99
20180413,1522,16,0,0,0.00
20180413,1522,17,25760,312897881,100.00
20180413,1524,1,9884,677414,0.37
20180413,1524,2,4594,11160781,6.21
20180413,1524,3,1215,10103109,5.62
20180413,1524,4,342,4338896,2.41
20180413,1524,5,329,6223403,3.46
20180413,1524,6,253,6553664,3.64
20180413,1524,7,134,4821771,2.68
20180413,1524,8,82,3893294,2.16
20180413,1524,9,190,14178602,7.89
20180413,1524,10,89,12261051,6.82
20180413,1524,11,39,10894336,6.06
20180413,1524,12,16,7655841,4.26
20180413,1524,13,4,2686974,1.49
20180413,1524,14,3,2484764,1.38
20180413,1524,15,21,81751307,45.49
20180413,1524,16,0,0,0.00
20180413,1524,17,17195,179685207,100.00
20180413,1525,1,1540,159566,0.21
20180413,1525,2,1615,2878698,3.92
20180413,1525,3,156,1181897,1.61
20180413,1525,4,48,601230,0.81
20180413,1525,5,25,450498,0.61
20180413,1525,6,27,647751,0.88
20180413,1525,7,10,356540,0.48
20180413,1525,8,9,406703,0.55
20180413,1525,9,20,1446137,1.97
20180413,1525,10,10,1536180,2.09
20180413,1525,11,3,687100,0.93
20180413,1525,12,2,1056520,1.43
20180413,1525,13,2,1532677,2.08
20180413,1525,14,2,1878040,2.55
20180413,1525,15,4,58580598,79.80
20180413,1525,16,0,0,0.00
20180413,1525,17,3473,73400135,100.00
20180413,1526,1,8389,521578,1.04
20180413,1526,2,1975,3863441,7.72
20180413,1526,3,233,1797499,3.59
20180413,1526,4,74,955391,1.91
20180413,1526,5,47,859007,1.71
20180413,1526,6,43,1088271,2.17
20180413,1526,7,26,910000,1.82
20180413,1526,8,22,1044765,2.08
20180413,1526,9,57,4136651,8.27
20180413,1526,10,30,4025660,8.05
20180413,1526,11,22,6491416,12.98
20180413,1526,12,9,4294699,8.58
20180413,1526,13,3,2027056,4.05
20180413,1526,14,0,0,0.00
20180413,1526,15,3,17984566,35.96
20180413,1526,16,0,0,0.00
20180413,1526,17,10933,50000000,100.00
20180413,1527,1,8012,1278774,0.92
20180413,1527,2,6645,13860556,10.04
20180413,1527,3,924,6982886,5.06
20180413,1527,4,289,3640957,2.63
20180413,1527,5,137,2512279,1.82
20180413,1527,6,99,2465221,1.78
20180413,1527,7,36,1248742,0.90
20180413,1527,8,35,1577953,1.14
20180413,1527,9,47,3196643,2.31
20180413,1527,10,35,5116235,3.70
20180413,1527,11,25,7092273,5.14
20180413,1527,12,8,3761100,2.72
20180413,1527,13,5,3526752,2.55
20180413,1527,14,3,2547900,1.84
20180413,1527,15,25,79152369,57.37
20180413,1527,16,0,0,0.00
20180413,1527,17,16325,137960640,100.00
20180413,1528,1,17788,664469,0.36
20180413,1528,2,5262,11769197,6.53
20180413,1528,3,1263,10206598,5.67
20180413,1528,4,415,5215487,2.89
20180413,1528,5,301,5630805,3.12
20180413,1528,6,281,7233773,4.01
20180413,1528,7,138,4950667,2.75
20180413,1528,8,89,4129269,2.29
20180413,1528,9,193,13784982,7.65
20180413,1528,10,80,11136918,6.18
20180413,1528,11,54,14984803,8.32
20180413,1528,12,15,7249596,4.02
20180413,1528,13,5,3393225,1.88
20180413,1528,14,3,2632619,1.46
20180413,1528,15,18,77017592,42.78
20180413,1528,16,0,0,0.00
20180413,1528,17,25905,180000000,100.00
20180413,1529,1,6325,207110,0.03
20180413,1529,2,2045,5188140,0.86
20180413,1529,3,657,5861852,0.97
20180413,1529,4,181,2453893,0.40
20180413,1529,5,274,5311924,0.88
20180413,1529,6,183,4941030,0.82
20180413,1529,7,107,4000000,0.66
20180413,1529,8,78,3726000,0.62
20180413,1529,9,171,13324927,2.22
20180413,1529,10,111,15304501,2.55
20180413,1529,11,53,14941739,2.49
20180413,1529,12,25,12435759,2.07
20180413,1529,13,11,7271346,1.21
20180413,1529,14,4,3734000,0.62
20180413,1529,15,16,501006701,83.54
20180413,1529,16,0,0,0.00
20180413,1529,17,10241,599708922,100.00
20180413,1530,1,2331,425729,0.44
20180413,1530,2,1990,4102679,4.24
20180413,1530,3,414,2869818,2.97
20180413,1530,4,201,2419833,2.50
20180413,1530,5,73,1293521,1.33
20180413,1530,6,81,1971236,2.04
20180413,1530,7,34,1175944,1.21
20180413,1530,8,17,763298,0.79
20180413,1530,9,30,2023138,2.09
20180413,1530,10,21,2898952,3.00
20180413,1530,11,9,2277194,2.35
20180413,1530,12,4,1903183,1.97
20180413,1530,13,2,1412728,1.46
20180413,1530,14,0,0,0.00
20180413,1530,15,7,71056918,73.56
20180413,1530,16,0,0,0.00
20180413,1530,17,5214,96594171,100.00
20180413,1531,1,2369,458745,0.23
20180413,1531,2,3319,7426764,3.84
20180413,1531,3,726,5847233,3.02
20180413,1531,4,209,2652332,1.37
20180413,1531,5,175,3235455,1.67
20180413,1531,6,161,4169283,2.15
20180413,1531,7,86,3077980,1.59
20180413,1531,8,61,2847849,1.47
20180413,1531,9,107,7834697,4.05
20180413,1531,10,55,8004076,4.14
20180413,1531,11,15,4295980,2.22
20180413,1531,12,12,6081552,3.14
20180413,1531,13,2,1429000,0.73
20180413,1531,14,1,919330,0.47
20180413,1531,15,25,134870804,69.82
20180413,1531,16,0,0,0.00
20180413,1531,17,7323,193151080,100.00
20180413,1532,1,7958,1400821,0.36
20180413,1532,2,5523,12038039,3.12
20180413,1532,3,1150,8241641,2.13
20180413,1532,4,474,5723693,1.48
20180413,1532,5,254,4536893,1.17
20180413,1532,6,304,7476590,1.94
20180413,1532,7,136,4806130,1.24
20180413,1532,8,81,3655747,0.94
20180413,1532,9,181,12805342,3.32
20180413,1532,10,110,15215423,3.94
20180413,1532,11,72,20393182,5.29
20180413,1532,12,25,12707792,3.29
20180413,1532,13,6,4274739,1.10
20180413,1532,14,12,10627919,2.75
20180413,1532,15,58,261348161,67.83
20180413,1532,16,0,0,0.00
20180413,1532,17,16344,385252112,100.00
20180413,1533,1,2800,285332,0.28
20180413,1533,2,5473,10116093,10.26
20180413,1533,3,709,4998883,5.07
20180413,1533,4,229,2679730,2.71
20180413,1533,5,72,1277453,1.29
20180413,1533,6,77,1863878,1.89
20180413,1533,7,26,900187,0.91
20180413,1533,8,21,973713,0.98
20180413,1533,9,31,2200898,2.23
20180413,1533,10,15,1950267,1.97
20180413,1533,11,8,2011842,2.04
20180413,1533,12,13,6429770,6.52
20180413,1533,13,9,6305344,6.39
20180413,1533,14,5,4402943,4.46
20180413,1533,15,18,52151153,52.91
20180413,1533,16,0,0,0.00
20180413,1533,17,9506,98547486,100.00
20180413,1534,1,1411,241071,0.34
20180413,1534,2,1550,4047422,5.73
20180413,1534,3,593,5097735,7.21
20180413,1534,4,154,1920762,2.71
20180413,1534,5,184,3513674,4.97
20180413,1534,6,124,3248281,4.59
20180413,1534,7,75,2695376,3.81
20180413,1534,8,66,3130410,4.43
20180413,1534,9,72,5206371,7.37
20180413,1534,10,31,4261358,6.03
20180413,1534,11,15,4256390,6.02
20180413,1534,12,5,2500122,3.54
20180413,1534,13,4,2756000,3.90
20180413,1534,14,3,2627244,3.72
20180413,1534,15,8,25119023,35.56
20180413,1534,16,0,0,0.00
20180413,1534,17,4295,70621239,100.00
20180413,1535,1,4119,216220,0.17
20180413,1535,2,4307,8657569,6.99
20180413,1535,3,587,4670854,3.77
20180413,1535,4,189,2425837,1.96
20180413,1535,5,108,1968515,1.59
20180413,1535,6,92,2320975,1.87
20180413,1535,7,37,1318702,1.06
20180413,1535,8,23,1048000,0.84
20180413,1535,9,38,2606120,2.10
20180413,1535,10,9,1264892,1.02
20180413,1535,11,6,1810859,1.46
20180413,1535,12,0,0,0.00
20180413,1535,13,0,0,0.00
20180413,1535,14,0,0,0.00
20180413,1535,15,11,95434009,77.12
20180413,1535,16,0,0,0.00
20180413,1535,17,9526,123742552,100.00
20180413,1536,1,12642,1053459,0.41
20180413,1536,2,12092,22244877,8.72
20180413,1536,3,1391,10591331,4.15
20180413,1536,4,438,5526396,2.16
20180413,1536,5,225,4089664,1.60
20180413,1536,6,181,4558954,1.78
20180413,1536,7,122,4273934,1.67
20180413,1536,8,82,3757123,1.47
20180413,1536,9,142,10007998,3.92
20180413,1536,10,71,10409611,4.08
20180413,1536,11,60,16805179,6.59
20180413,1536,12,19,9562877,3.75
20180413,1536,13,15,10601329,4.15
20180413,1536,14,6,5322909,2.08
20180413,1536,15,46,136150872,53.40
20180413,1536,16,0,0,0.00
20180413,1536,17,27532,254956513,100.00
20180413,1537,1,5510,106794,0.13
20180413,1537,2,3083,5872830,7.18
20180413,1537,3,361,2872915,3.51
20180413,1537,4,120,1524925,1.86
20180413,1537,5,62,1146679,1.40
20180413,1537,6,72,1845794,2.25
20180413,1537,7,32,1149401,1.40
20180413,1537,8,32,1487545,1.81
20180413,1537,9,43,3107264,3.79
20180413,1537,10,33,4636587,5.66
20180413,1537,11,18,4885071,5.97
20180413,1537,12,10,5227000,6.39
20180413,1537,13,5,3640699,4.45
20180413,1537,14,2,1908000,2.33
20180413,1537,15,16,42373890,51.81
20180413,1537,16,0,0,0.00
20180413,1537,17,9399,81785394,100.00
20180413,1538,1,11889,859354,1.03
20180413,1538,2,2972,6430357,7.73
20180413,1538,3,819,5747416,6.91
20180413,1538,4,314,3749923,4.51
20180413,1538,5,213,3748410,4.50
20180413,1538,6,202,4992639,6.00
20180413,1538,7,92,3177211,3.82
20180413,1538,8,66,2994728,3.60
20180413,1538,9,127,8780881,10.56
20180413,1538,10,59,7894912,9.49
20180413,1538,11,27,7632660,9.18
20180413,1538,12,9,4398053,5.29
20180413,1538,13,3,2084175,2.50
20180413,1538,14,1,804331,0.96
20180413,1538,15,9,19840801,23.86
20180413,1538,16,0,0,0.00
20180413,1538,17,16802,83135851,100.00
20180413,1539,1,920,104716,0.16
20180413,1539,2,2349,5081334,7.77
20180413,1539,3,485,3960009,6.05
20180413,1539,4,138,1796924,2.74
20180413,1539,5,100,1841037,2.81
20180413,1539,6,77,1943614,2.97
20180413,1539,7,33,1197000,1.83
20180413,1539,8,17,817000,1.24
20180413,1539,9,45,3148847,4.81
20180413,1539,10,16,1995564,3.05
20180413,1539,11,11,3018383,4.61
20180413,1539,12,1,573353,0.87
20180413,1539,13,2,1357240,2.07
20180413,1539,14,1,889000,1.35
20180413,1539,15,8,37645979,57.58
20180413,1539,16,0,0,0.00
20180413,1539,17,4203,65370000,100.00
20180413,1540,1,5546,269338,0.31
20180413,1540,2,4142,9235215,10.80
20180413,1540,3,851,6888856,8.05
20180413,1540,4,274,3513138,4.11
20180413,1540,5,193,3580480,4.18
20180413,1540,6,184,4760784,5.56
20180413,1540,7,55,1943221,2.27
20180413,1540,8,34,1598652,1.87
20180413,1540,9,79,5601450,6.55
20180413,1540,10,40,5507759,6.44
20180413,1540,11,16,4607309,5.39
20180413,1540,12,13,6585658,7.70
20180413,1540,13,5,3308059,3.87
20180413,1540,14,3,2713196,3.17
20180413,1540,15,8,25360497,29.67
20180413,1540,16,0,0,0.00
20180413,1540,17,11443,85473612,100.00
20180413,1541,1,772,100624,0.12
20180413,1541,2,1159,2368487,3.00
20180413,1541,3,157,1258238,1.59
20180413,1541,4,50,647145,0.82
20180413,1541,5,35,653126,0.82
20180413,1541,6,26,655449,0.83
20180413,1541,7,15,534878,0.67
20180413,1541,8,16,734000,0.93
20180413,1541,9,14,1026366,1.30
20180413,1541,10,9,1321043,1.67
20180413,1541,11,5,1314156,1.66
20180413,1541,12,3,1483627,1.88
20180413,1541,13,1,698148,0.88
20180413,1541,14,2,1719867,2.18
20180413,1541,15,11,64284846,81.57
20180413,1541,16,0,0,0.00
20180413,1541,17,2275,78800000,100.00
20180413,1553,1,0,0,0.00
20180413,1553,2,25,36144,19.78
20180413,1553,3,4,29236,16.00
20180413,1553,4,2,23026,12.60
20180413,1553,5,0,0,0.00
20180413,1553,6,0,0,0.00
20180413,1553,7,0,0,0.00
20180413,1553,8,1,41887,22.92
20180413,1553,9,1,52405,28.68
20180413,1553,10,0,0,0.00
20180413,1553,11,0,0,0.00
20180413,1553,12,0,0,0.00
20180413,1553,13,0,0,0.00
20180413,1553,14,0,0,0.00
20180413,1553,15,0,0,0.00
20180413,1553,16,0,0,0.00
20180413,1553,17,33,182698,100.00
20180413,1557,1,37,10045,0.13
20180413,1557,2,43,139051,1.86
20180413,1557,3,16,118287,1.58
20180413,1557,4,11,127008,1.70
20180413,1557,5,2,34020,0.45
20180413,1557,6,15,336378,4.51
20180413,1557,7,1,40000,0.53
20180413,1557,8,7,295678,3.97
20180413,1557,9,5,385130,5.17
20180413,1557,10,1,159440,2.14
20180413,1557,11,0,0,0.00
20180413,1557,12,1,526527,7.07
20180413,1557,13,0,0,0.00
20180413,1557,14,0,0,0.00
20180413,1557,15,1,5273782,70.83
20180413,1557,16,0,0,0.00
20180413,1557,17,140,7445346,100.00
20180413,1558,1,6054,277308,0.45
20180413,1558,2,4632,8621392,14.23
20180413,1558,3,500,3749049,6.19
20180413,1558,4,152,1909350,3.15
20180413,1558,5,83,1481057,2.44
20180413,1558,6,69,1754400,2.89
20180413,1558,7,44,1549411,2.55
20180413,1558,8,25,1153558,1.90
20180413,1558,9,50,3497712,5.77
20180413,1558,10,30,3937956,6.50
20180413,1558,11,30,8907410,14.71
20180413,1558,12,9,4420250,7.29
20180413,1558,13,9,6115569,10.09
20180413,1558,14,4,3679283,6.07
20180413,1558,15,6,9498926,15.68
20180413,1558,16,0,0,0.00
20180413,1558,17,11697,60552631,100.00
20180413,1560,1,2209,451515,0.32
20180413,1560,2,7360,14147340,10.03
20180413,1560,3,835,6416438,4.55
20180413,1560,4,253,3231622,2.29
20180413,1560,5,135,2504732,1.77
20180413,1560,6,108,2705513,1.91
20180413,1560,7,71,2509381,1.77
20180413,1560,8,35,1628399,1.15
20180413,1560,9,88,6022482,4.27
20180413,1560,10,35,4773148,3.38
20180413,1560,11,24,6967934,4.94
20180413,1560,12,15,6989361,4.95
20180413,1560,13,6,4268161,3.02
20180413,1560,14,5,4420865,3.13
20180413,1560,15,25,73963109,52.45
20180413,1560,16,0,0,0.00
20180413,1560,17,11204,141000000,100.00
20180413,1563,1,903,276906,0.13
20180413,1563,2,5149,11015097,5.53
20180413,1563,3,978,7659235,3.85
20180413,1563,4,377,4863727,2.44
20180413,1563,5,231,4231006,2.12
20180413,1563,6,238,6047349,3.04
20180413,1563,7,133,4666194,2.34
20180413,1563,8,89,4049070,2.03
20180413,1563,9,173,12346319,6.20
20180413,1563,10,88,12661436,6.36
20180413,1563,11,62,17555714,8.82
20180413,1563,12,35,16897553,8.49
20180413,1563,13,9,6274339,3.15
20180413,1563,14,5,4411000,2.21
20180413,1563,15,35,85882455,43.19
20180413,1563,16,0,0,0.00
20180413,1563,17,8505,198837400,100.00
20180413,1565,1,1395,95258,0.18
20180413,1565,2,1411,2407786,4.77
20180413,1565,3,141,1067322,2.11
20180413,1565,4,71,899734,1.78
20180413,1565,5,46,826460,1.63
20180413,1565,6,46,1156630,2.29
20180413,1565,7,30,1030129,2.04
20180413,1565,8,23,1036817,2.05
20180413,1565,9,62,4389176,8.70
20180413,1565,10,38,5595241,11.09
20180413,1565,11,30,8632395,17.12
20180413,1565,12,13,6158761,12.21
20180413,1565,13,4,2711742,5.37
20180413,1565,14,1,900000,1.78
20180413,1565,15,8,13509065,26.79
20180413,1565,16,0,0,0.00
20180413,1565,17,3319,50416516,100.00
20180413,1566,1,7790,59307,0.08
20180413,1566,2,2135,4803003,7.22
20180413,1566,3,433,3598188,5.41
20180413,1566,4,134,1770683,2.66
20180413,1566,5,106,2021611,3.04
20180413,1566,6,90,2297993,3.45
20180413,1566,7,55,1985642,2.98
20180413,1566,8,33,1533702,2.30
20180413,1566,9,71,4913444,7.39
20180413,1566,10,39,5324434,8.01
20180413,1566,11,19,5240557,7.88
20180413,1566,12,7,3171410,4.77
20180413,1566,13,6,4174393,6.28
20180413,1566,14,4,3564483,5.36
20180413,1566,15,4,22008178,33.11
20180413,1566,16,0,0,0.00
20180413,1566,17,10926,66467028,100.00
20180413,1568,1,279,49121,0.04
20180413,1568,2,3832,8375410,8.12
20180413,1568,3,662,5461458,5.29
20180413,1568,4,182,2401352,2.32
20180413,1568,5,126,2355306,2.28
20180413,1568,6,129,3351610,3.25
20180413,1568,7,60,2149520,2.08
20180413,1568,8,35,1633022,1.58
20180413,1568,9,58,4088596,3.96
20180413,1568,10,36,5130705,4.97
20180413,1568,11,20,5786947,5.61
20180413,1568,12,10,5040516,4.88
20180413,1568,13,4,2898958,2.81
20180413,1568,14,3,2576584,2.49
20180413,1568,15,16,51787454,50.23
20180413,1568,16,0,0,0.00
20180413,1568,17,5452,103086559,100.00
20180413,1569,1,1766,251322,0.22
20180413,1569,2,3239,6554536,5.81
20180413,1569,3,549,4299781,3.81
20180413,1569,4,176,2204385,1.95
20180413,1569,5,106,1931934,1.71
20180413,1569,6,100,2452313,2.17
20180413,1569,7,55,1922499,1.70
20180413,1569,8,31,1398243,1.24
20180413,1569,9,85,5899219,5.23
20180413,1569,10,49,6625897,5.87
20180413,1569,11,21,6081233,5.39
20180413,1569,12,16,8179134,7.25
20180413,1569,13,6,4171600,3.70
20180413,1569,14,5,4726676,4.19
20180413,1569,15,21,56014492,49.69
20180413,1569,16,0,0,0.00
20180413,1569,17,6225,112713264,100.00
20180413,1570,1,650,147225,0.28
20180413,1570,2,1252,2911129,5.65
20180413,1570,3,327,2578873,5.00
20180413,1570,4,109,1390903,2.70
20180413,1570,5,86,1607261,3.12
20180413,1570,6,66,1712061,3.32
20180413,1570,7,29,1040488,2.02
20180413,1570,8,31,1432767,2.78
20180413,1570,9,56,4066753,7.89
20180413,1570,10,30,4327395,8.40
20180413,1570,11,21,6091906,11.82
20180413,1570,12,8,3967880,7.70
20180413,1570,13,5,3633534,7.05
20180413,1570,14,2,1829394,3.55
20180413,1570,15,8,14763270,28.66
20180413,1570,16,0,0,0.00
20180413,1570,17,2680,51500839,100.00
20180413,1571,1,1,250,0.02
20180413,1571,2,1,3880,0.34
20180413,1571,3,1,8428,0.74
20180413,1571,4,3,39566,3.47
20180413,1571,5,0,0,0.00
20180413,1571,6,0,0,0.00
20180413,1571,7,1,31052,2.72
20180413,1571,8,0,0,0.00
20180413,1571,9,0,0,0.00
20180413,1571,10,0,0,0.00
20180413,1571,11,1,289600,25.45
20180413,1571,12,0,0,0.00
20180413,1571,13,1,765000,67.23
20180413,1571,14,0,0,0.00
20180413,1571,15,0,0,0.00
20180413,1571,16,0,0,0.00
20180413,1571,17,9,1137776,100.00
20180413,1573,1,5,252,0.05
20180413,1573,2,9,14000,2.84
20180413,1573,3,4,40000,8.13
20180413,1573,4,0,0,0.00
20180413,1573,5,0,0,0.00
20180413,1573,6,0,0,0.00
20180413,1573,7,1,35000,7.11
20180413,1573,8,0,0,0.00
20180413,1573,9,1,92592,18.82
20180413,1573,10,0,0,0.00
